landing_point_id,id,name,latitude,longitude
10377,archirondel-jersey,"Archirondel, Jersey",49.225279,-2.021311
10376,havelet-bay-guernsey,"Havelet Bay, Guernsey",49.450989,-2.529514
10378,surville-france,"Surville, France",49.283291,-1.650022
9086,port-vila-vanuatu,"Port Vila, Vanuatu",-17.730330,168.322807
11045,brondby-denmark,"Brondby, Denmark",55.647246,12.414909
14586,klagshamn-sweden,"Klagshamn, Sweden",55.533293,12.916667
3253,galway-ireland,"Galway, Ireland",53.273886,-9.048344
15688,molvik-iceland,"Molvik, Iceland",63.846192,-22.444791
15836,porthcressa-beach-united-kingdom,"Porthcressa Beach, United Kingdom",49.919905,-6.308173
6016,mestre-italy,"Mestre, Italy",45.495873,12.244109
6017,umag-croatia,"Umag, Croatia",45.433109,13.520182
17965,aethos-greece,"Aethos, Greece",39.683615,20.015449
6027,otranto-italy,"Otranto, Italy",40.148053,18.485706
4058,msida-malta,"Msida, Malta",35.898707,14.488150
6028,monte-carlo-monaco,"Monte Carlo, Monaco",43.739731,7.427217
5880,savona-italy,"Savona, Italy",44.305540,8.483760
5907,isla-de-cozumel-mexico,"Isla de Cozumel, Mexico",20.428644,-86.879166
6178,playa-del-carmen-mexico,"Playa del Carmen, Mexico",20.629672,-87.070218
7803,banjarmasin-indonesia,"Banjarmasin, Indonesia",-3.327961,114.603997
14611,beculuk-indonesia,"Beculuk, Indonesia",-8.615634,114.097064
14612,jimbaran-indonesia,"Jimbaran, Indonesia",-8.784071,115.159807
14607,ketapang-indonesia,"Ketapang, Indonesia",-1.859123,109.971871
14613,mataram-indonesia,"Mataram, Indonesia",-8.586389,116.081535
14608,pankalan-indonesia,"Pankalan, Indonesia",-2.849667,111.752925
8360,pontianak-indonesia,"Pontianak, Indonesia",-0.027407,109.335446
14609,sangata-indonesia,"Sangata, Indonesia",0.326887,117.550968
14610,toweli-indonesia,"Toweli, Indonesia",-1.142468,119.388369
9094,sungai-kakap-indonesia,"Sungai Kakap, Indonesia",-0.067056,109.183200
19219,bintan-indonesia,"Bintan, Indonesia",1.136696,104.425806
17175,banyu-urip-indonesia,"Banyu Urip, Indonesia",-7.271904,112.719680
15733,cirebon-indonesia,"Cirebon, Indonesia",-6.716667,108.566665
17174,kendal-indonesia,"Kendal, Indonesia",-7.026549,110.187903
10283,kuala-tungkal-indonesia,"Kuala Tungkal, Indonesia",-0.816539,103.466700
17286,tanjung-pinggir-indonesia,"Tanjung Pinggir, Indonesia",1.133479,103.959725
3162,cagliari-italy,"Cagliari, Italy",39.215310,9.109345
7751,civitavecchia-italy,"Civitavecchia, Italy",42.091131,11.796843
8592,olbia-italy,"Olbia, Italy",40.922508,9.486884
16280,minamiboso-japan,"Minamiboso, Japan",35.043000,139.840126
11593,maroochydore-australia,"Maroochydore, Australia",-26.651845,153.089443
7467,akita-japan,"Akita, Japan",39.692021,140.343627
7836,ibaraki-japan,"Ibaraki, Japan",36.342185,140.269946
5888,miyazaki-japan,"Miyazaki, Japan",32.097662,131.294610
7835,sendai-japan,"Sendai, Japan",38.314358,140.758202
3687,manchester-ca-united-states,"Manchester, CA, United States",38.969207,-123.686948
5751,morro-bay-ca-united-states,"Morro Bay, CA, United States",35.366681,-120.847203
14269,bandar-bukit-tinggi-malaysia,"Bandar Bukit Tinggi, Malaysia",3.009280,101.436721
9727,bandar-lampung-indonesia,"Bandar Lampung, Indonesia",-5.409291,105.254101
16284,baturaja-indonesia,"Baturaja, Indonesia",-5.040324,103.838966
9719,jambi-indonesia,"Jambi, Indonesia",-1.590007,103.609962
9722,padang-indonesia,"Padang, Indonesia",-0.943868,100.361624
9723,palembang-indonesia,"Palembang, Indonesia",-2.990975,104.757324
9724,pekanbaru-indonesia,"Pekanbaru, Indonesia",0.533339,101.450002
16286,rantu-prapat-indonesia,"Rantu Prapat, Indonesia",2.105137,99.827836
16287,sibolga-indonesia,"Sibolga, Indonesia",1.747808,98.786625
10687,tanjung-pandan-indonesia,"Tanjung Pandan, Indonesia",-2.767442,107.662889
16285,teping-tinggi-indonesia,"Teping Tinggi, Indonesia",3.380600,99.208207
17173,candi-kusuma-indonesia,"Candi Kusuma, Indonesia",-8.294581,114.527244
17172,muncar-indonesia,"Muncar, Indonesia",-8.448019,114.310374
18070,aeng-batu-batu-indonesia,"Aeng Batu Batu, Indonesia",-5.343256,119.384644
17289,takesung-indonesia,"Takesung, Indonesia",-3.882828,114.666814
10730,north-salina-bonaire-netherlands,"North Salina, Bonaire, Netherlands",12.163776,-68.284106
3213,tel-aviv-israel,"Tel Aviv, Israel",32.044596,34.769679
19247,black-river-jamaica,"Black River, Jamaica",18.023692,-77.848372
19246,negril-jamaica,"Negril, Jamaica",18.278669,-78.348257
3411,santos-brazil,"Santos, Brazil",-23.961845,-46.328067
17478,cloverdale-or-united-states,"Cloverdale, OR, United States",45.231054,-123.956364
4966,hermosa-beach-ca-united-states,"Hermosa Beach, CA, United States",33.862233,-118.399549
6058,igneada-turkey,"Igneada, Turkey",41.884177,27.985308
3221,istanbul-turkey,"Istanbul, Turkey",41.040611,28.986089
6059,mangalia-romania,"Mangalia, Romania",43.817203,28.582769
5356,varna-bulgaria,"Varna, Bulgaria",43.208379,27.912847
8833,kourou-french-guiana,"Kourou, French Guiana",5.168299,-52.645555
17024,schoelcher-martinique,"Schoelcher, Martinique",14.629000,-61.112138
10322,osterby-denmark,"Osterby, Denmark",57.313456,11.199285
10323,skalvik-sweden,"Skalvik, Sweden",56.683188,12.683268
10321,vestero-denmark,"Vestero, Denmark",57.272250,10.966961
15111,ilyich-russia,"Ilyich, Russia",45.423609,36.770849
15112,kerch-ukraine,"Kerch, Ukraine",45.356982,36.477392
8551,ketchikan-ak-united-states,"Ketchikan, AK, United States",55.342102,-131.647816
3747,prince-rupert-bc-canada,"Prince Rupert, BC, Canada",54.313074,-130.326323
8393,kenai-ak-united-states,"Kenai, AK, United States",60.552909,-151.259786
8395,narrow-cape-ak-united-states,"Narrow Cape, AK, United States",57.426839,-152.329170
4059,fukuoka-japan,"Fukuoka, Japan",33.590296,130.401642
16740,alotau-papua-new-guinea,"Alotau, Papua New Guinea",-10.315707,150.458781
16737,arawa-papua-new-guinea,"Arawa, Papua New Guinea",-6.225627,155.567811
16742,daru-papua-new-guinea,"Daru, Papua New Guinea",-9.078178,143.209983
16627,jayapura-indonesia,"Jayapura, Indonesia",-2.591561,140.669115
16734,kavieng-papua-new-guinea,"Kavieng, Papua New Guinea",-2.578110,150.808610
16741,kerema-papua-new-guinea,"Kerema, Papua New Guinea",-7.963732,145.771748
16736,kimbe-papua-new-guinea,"Kimbe, Papua New Guinea",-5.551157,150.138737
16735,kokopo-papua-new-guinea,"Kokopo, Papua New Guinea",-4.342345,152.274625
16738,lae-papua-new-guinea,"Lae, Papua New Guinea",-6.742790,146.992963
16733,lorengau-papua-new-guinea,"Lorengau, Papua New Guinea",-2.034974,147.279047
8558,madang-papua-new-guinea,"Madang, Papua New Guinea",-5.233685,145.784932
16739,popondetta-papua-new-guinea,"Popondetta, Papua New Guinea",-8.604482,148.293475
16731,vanimo-papua-new-guinea,"Vanimo, Papua New Guinea",-2.689686,141.299852
16732,wewak-papua-new-guinea,"Wewak, Papua New Guinea",-3.580017,143.658322
5990,ganaveh-iran,"Ganaveh, Iran",29.570750,50.521132
10603,khark-island-iran,"Khark Island, Iran",29.245773,50.312050
10604,soroosh-platform-iran,"Soroosh Platform, Iran",29.072484,49.478067
17558,san-sebastian-de-la-gomera-canary-islands-spain,"San Sebastian de la Gomera, Canary Islands, Spain",28.087965,-17.108173
17559,valverde-canary-islands-spain,"Valverde, Canary Islands, Spain",27.820221,-17.890888
16695,kiamsam-malaysia,"Kiamsam, Malaysia",5.255329,115.168938
13371,ballywater-united-kingdom,"Ballywater, United Kingdom",54.542742,-5.484395
11461,troon-united-kingdom,"Troon, United Kingdom",55.541327,-4.659932
16018,whitehead-united-kingdom,"Whitehead, United Kingdom",54.753703,-5.718721
5951,nynashamn-sweden,"Nynashamn, Sweden",58.902925,17.946546
5897,ventspils-latvia,"Ventspils, Latvia",57.389531,21.569981
14720,ciudad-lzaro-crdenas-mexico,"Ciudad Lázaro Cárdenas, Mexico",17.956771,-102.194347
17707,ixtapa-mexico,"Ixtapa, Mexico",17.664142,-101.610507
3843,manzanillo-mexico,"Manzanillo, Mexico",19.085821,-104.308176
10838,al-bayda-libya,"Al Bayda, Libya",32.881727,21.741660
7866,al-khums-libya,"Al Khums, Libya",32.649662,14.264420
7871,benghazi-libya,"Benghazi, Libya",32.116584,20.066759
7870,brega-libya,"Brega, Libya",30.378108,19.576525
7873,derna-libya,"Derna, Libya",32.763553,22.639218
7867,misrata-libya,"Misrata, Libya",32.374279,15.094790
7869,ras-lanuf-libya,"Ras Lanuf, Libya",30.586738,18.411878
7868,sirte-libya,"Sirte, Libya",31.205252,16.588344
7872,tolmeta-libya,"Tolmeta, Libya",32.716732,20.949962
7874,tubruq-libya,"Tubruq, Libya",32.079604,23.960311
7865,zawia-libya,"Zawia, Libya",32.774720,12.529753
7864,zuwara-libya,"Zuwara, Libya",32.933379,12.083366
10818,port-gentil-gabon,"Port Gentil, Gabon",-0.721040,8.781611
17299,bulobulo-indonesia,"Bulobulo, Indonesia",-5.669067,119.809270
17296,kawinda-nae-indonesia,"Kawinda Nae, Indonesia",-8.108065,117.861563
17295,sanur-indonesia,"Sanur, Indonesia",-8.695054,115.259612
17298,sangatta-indonesia,"Sangatta, Indonesia",0.324519,117.535489
17297,towale-indonesia,"Towale, Indonesia",-0.711935,119.666078
17294,puger-indonesia,"Puger, Indonesia",-8.374136,113.456805
5860,ancol-indonesia,"Ancol, Indonesia",-6.129363,106.833299
17293,mentigi-indonesia,"Mentigi, Indonesia",-3.195986,107.696360
17292,sungailiat-indonesia,"Sungailiat, Indonesia",-1.851498,106.132494
10122,nyali-kenya,"Nyali, Kenya",-4.050504,39.700046
9399,sainte-marie-runion,"Sainte Marie, Réunion",-20.897374,55.549937
9400,terre-rouge-mauritius,"Terre Rouge, Mauritius",-20.077809,57.510092
9398,toamasina-madagascar,"Toamasina, Madagascar",-18.146178,49.400332
16620,luwuk-indonesia,"Luwuk, Indonesia",-0.938827,122.792785
16621,tutuyan-indonesia,"Tutuyan, Indonesia",0.761437,124.574986
16207,haines-ak-united-states,"Haines, AK, United States",59.235832,-135.444996
5765,lena-point-ak-united-states,"Lena Point, AK, United States",58.550943,-134.747291
16208,skagway-ak-united-states,"Skagway, AK, United States",59.458343,-135.313892
9058,seixal-portugal,"Seixal, Portugal",38.642278,-9.107390
6011,cherating-malaysia,"Cherating, Malaysia",4.130238,103.393653
10985,rayong-thailand,"Rayong, Thailand",12.670663,101.277346
16413,praia-grande-brazil,"Praia Grande, Brazil",-24.008866,-46.412491
17134,golden-bay-malta,"Golden Bay, Malta",35.938693,14.344455
17133,mgarr-ix-xini-malta,"Mgarr ix-Xini, Malta",36.020446,14.271323
9028,bahar-ic-caghaq-malta,"Bahar ic-Caghaq, Malta",35.934060,14.458755
17323,marina-di-ragusa-italy,"Marina di Ragusa, Italy",36.784806,14.550292
17324,aitutaki-cook-islands,"Aitutaki, Cook Islands",-18.825718,-159.774900
9089,alofi-niue,"Alofi, Niue",-19.016701,-169.916704
5705,apia-samoa,"Apia, Samoa",-13.833676,-171.766684
9092,rarotonga-cook-islands,"Rarotonga, Cook Islands",-21.224369,-159.769715
17378,toahotu-french-polynesia,"To'ahotu, French Polynesia",-17.750458,-149.323364
17464,cabo-san-juan-equatorial-guinea,"Cabo San Juan, Equatorial Guinea",1.175261,9.341401
17463,corisco-equatorial-guinea,"Corisco, Equatorial Guinea",0.934856,9.319592
4683,kingston-on-canada,"Kingston, ON, Canada",44.231539,-76.479337
13409,rota-northern-mariana-islands,"Rota, Northern Mariana Islands",14.151845,145.212471
13408,saipan-northern-mariana-islands,"Saipan, Northern Mariana Islands",15.177732,145.750948
13410,tinian-northern-mariana-islands,"Tinian, Northern Mariana Islands",15.011127,145.637471
3256,casablanca-morocco,"Casablanca, Morocco",33.605388,-7.631939
3317,lome-togo,"Lome, Togo",6.126007,1.227808
14650,ambalawi-indonesia,"Ambalawi, Indonesia",-8.319400,118.760342
14648,ende-indonesia,"Ende, Indonesia",-8.855314,121.651551
14653,kupang-indonesia,"Kupang, Indonesia",-10.183333,123.583312
14651,saraemee-indonesia,"Saraemee, Indonesia",-8.796931,118.711807
14649,sumbawa-besar-indonesia,"Sumbawa Besar, Indonesia",-8.496963,117.400968
14652,waingapu-indonesia,"Waingapu, Indonesia",-9.646107,120.252894
5906,baie-jacotet-mauritius,"Baie Jacotet, Mauritius",-20.473999,57.485385
17114,grand-baie-rodrigues-mauritius,"Grand Baie (Rodrigues), Mauritius",-19.674346,63.448234
4176,algiers-algeria,"Algiers, Algeria",36.765336,3.031810
4196,annaba-algeria,"Annaba, Algeria",36.902344,7.755440
8359,oran-algeria,"Oran, Algeria",35.701645,-0.641966
3211,athens-greece,"Athens, Greece",37.976078,23.736288
3905,haifa-israel,"Haifa, Israel",32.811416,34.998780
8972,pozzallo-italy,"Pozzallo, Italy",36.733724,14.853872
17228,baie-du-tombeau-mauritius,"Baie du Tombeau, Mauritius",-20.122120,57.495126
17226,fort-dauphin-madagascar,"Fort Dauphin, Madagascar",-25.022532,46.985376
17227,le-port-runion,"Le Port, Réunion",-20.944390,55.303282
14343,umbogintwini-south-africa,"Umbogintwini, South Africa",-30.021650,30.901574
18150,letkokkon-myanmar,"Letkokkon, Myanmar",16.340399,96.162002
18151,morib-malaysia,"Morib, Malaysia",2.751191,101.443614
17504,andalsnes-norway,"Andalsnes, Norway",62.565824,7.681587
17506,brekstad-norway,"Brekstad, Norway",63.688408,9.663117
17992,equinor-tjeldbergodden-norway,"Equinor Tjeldbergodden, Norway",63.387566,7.906062
17995,flor-norway,"Florø, Norway",61.596307,4.975852
17502,herlandsvika-norway,"Herlandsvika, Norway",62.614444,6.465756
17501,hyllestad-norway,"Hyllestad, Norway",61.172247,5.293393
10223,kristiansund-norway,"Kristiansund, Norway",63.110782,7.729683
17994,lefdal-norway,"Lefdal, Norway",61.935540,5.498520
11400,molde-norway,"Molde, Norway",62.737235,7.160738
17500,sture-norway,"Sture, Norway",60.621978,4.855491
4521,trondheim-norway,"Trondheim, Norway",63.431010,10.392083
17993,heim-norway,"Åheim, Norway",62.035992,5.522348
10224,lesund-norway,"Ålesund, Norway",62.471487,6.174386
7843,cagayan-philippines,"Cagayan, Philippines",18.545597,121.634314
7844,cuyapo-philippines,"Cuyapo, Philippines",15.781774,120.666468
7842,dumaguete-philippines,"Dumaguete, Philippines",9.295611,123.281432
7839,lucena-philippines,"Lucena, Philippines",13.935263,121.612293
16506,kolhufushi-maldives,"Kolhufushi, Maldives",2.776764,73.424632
16505,thinadhoo-maldives,"Thinadhoo, Maldives",0.531093,72.997679
17075,hitiaa-french-polynesia,"Hitia'a, French Polynesia",-17.723319,-149.308121
18161,rurutu-french-polynesia,"Rurutu, French Polynesia",-22.451280,-151.342879
18160,tubuai-french-polynesia,"Tubuai, French Polynesia",-23.346959,-149.485919
17070,arutua-french-polynesia,"Arutua, French Polynesia",-15.289900,-146.786153
17072,fakarava-french-polynesia,"Fakarava, French Polynesia",-16.310313,-145.624563
17095,hao-french-polynesia,"Hao, French Polynesia",-18.215762,-140.908089
17077,hiva-oa-french-polynesia,"Hiva Oa, French Polynesia",-9.754676,-139.021125
17071,kaukura-french-polynesia,"Kaukura, French Polynesia",-15.741389,-146.673842
17073,makemo-french-polynesia,"Makemo, French Polynesia",-16.539561,-143.867191
17068,manihi-french-polynesia,"Manihi, French Polynesia",-14.402894,-145.958145
17076,nuku-hiva-french-polynesia,"Nuku Hiva, French Polynesia",-8.860488,-140.142096
17069,rangiroa-french-polynesia,"Rangiroa, French Polynesia",-15.116218,-147.651307
17067,takaroa-french-polynesia,"Takaroa, French Polynesia",-14.449769,-144.972208
7849,levin-new-zealand,"Levin, New Zealand",-40.625284,175.285316
7850,nelson-new-zealand,"Nelson, New Zealand",-41.272255,173.283950
16316,lingang-china,"Lingang, China",30.935672,121.896106
17233,seaton-sluice-united-kingdom,"Seaton Sluice, United Kingdom",55.083613,-1.474410
5898,klaipeda-lithuania,"Klaipeda, Lithuania",55.695724,21.149990
13064,nybro-sweden,"Nybro, Sweden",56.743800,15.908685
7685,darwin-australia,"Darwin, Australia",-12.467491,130.843146
5777,port-hedland-australia,"Port Hedland, Australia",-20.313458,118.577236
17285,wurrumiyanga-australia,"Wurrumiyanga, Australia",-11.762586,130.632111
16020,dunnet-head-united-kingdom,"Dunnet Head, United Kingdom",58.670331,-3.376584
16021,skaill-united-kingdom,"Skaill, United Kingdom",59.051458,-3.354953
3649,hillsboro-or-united-states,"Hillsboro, OR, United States",45.522899,-122.989801
10857,cabinda-angola,"Cabinda, Angola",-5.556552,12.189832
4190,luanda-angola,"Luanda, Angola",-8.812855,13.235026
11503,soyo-angola,"Soyo, Angola",-6.141027,12.352112
7490,kagoshima-japan,"Kagoshima, Japan",31.596550,130.557111
17012,nago-japan,"Nago, Japan",26.591538,127.977327
4225,muscat-oman,"Muscat, Oman",23.615093,58.591048
10579,diba-oman,"Diba, Oman",25.616975,56.258042
6031,jask-iran,"Jask, Iran",25.681239,57.797397
7730,kokkini-greece,"Kokkini, Greece",39.753828,19.923986
10790,hudishibana-aruba,"Hudishibana, Aruba",12.616634,-70.049974
17242,mahuma-curaao,"Mahuma, Curaçao",12.168897,-68.956943
3641,harbour-pointe-wa-united-states,"Harbour Pointe, WA, United States",47.886215,-122.302183
17677,baler-philippines,"Baler, Philippines",15.761529,121.560182
16672,agats-indonesia,"Agats, Indonesia",-5.535629,138.121363
17096,baa-indonesia,"Baa, Indonesia",-10.733340,123.035265
16681,kep-aru-indonesia,"Kep. Aru, Indonesia",-6.194645,134.550174
17097,kokar-indonesia,"Kokar, Indonesia",-8.158311,124.453453
17100,kota-mappi-indonesia,"Kota Mappi, Indonesia",-7.102453,139.396509
16630,manokwari-indonesia,"Manokwari, Indonesia",-0.861469,134.061991
16665,nabire-indonesia,"Nabire, Indonesia",-3.372234,135.501638
16684,seba-indonesia,"Seba, Indonesia",-10.457822,121.879895
17098,serwaru-indonesia,"Serwaru, Indonesia",-8.158118,127.691488
17099,suemlaki-indonesia,"Suemlaki, Indonesia",-8.052229,131.213043
16659,supiori-indonesia,"Supiori, Indonesia",-0.729511,135.638528
17101,teluk-indonesia,"Teluk, Indonesia",-2.202374,133.482131
16683,tiakur-indonesia,"Tiakur, Indonesia",-8.150332,127.787872
16575,timika-indonesia,"Timika, Indonesia",-4.550263,136.889626
16632,tual-indonesia,"Tual, Indonesia",-5.626554,132.752031
16660,yapen-indonesia,"Yapen, Indonesia",-1.756123,136.156985
17083,bangga-indonesia,"Bangga, Indonesia",-1.600278,123.527534
17089,baubau-indonesia,"Baubau, Indonesia",-5.507064,122.596887
17087,buranga-indonesia,"Buranga, Indonesia",-4.792267,122.856110
16570,kendari-indonesia,"Kendari, Indonesia",-3.998472,122.512976
17088,lakudo-indonesia,"Lakudo, Indonesia",-5.389118,122.559900
17078,melonguane-indonesia,"Melonguane, Indonesia",4.042997,126.717270
16651,morotai-indonesia,"Morotai, Indonesia",2.365656,128.400813
16649,ondong-siau-indonesia,"Ondong Siau, Indonesia",2.754598,125.372959
17086,raha-indonesia,"Raha, Indonesia",-4.832383,122.721081
17082,salakan-indonesia,"Salakan, Indonesia",-1.301013,123.340197
16623,sanana-indonesia,"Sanana, Indonesia",-2.201473,125.936997
16622,sofifi-indonesia,"Sofifi, Indonesia",0.734974,127.561410
16650,tahuna-indonesia,"Tahuna, Indonesia",3.611115,125.485508
17084,taliabu-indonesia,"Taliabu, Indonesia",-1.826840,124.774058
17080,terante-indonesia,"Terante, Indonesia",0.795809,127.361337
17081,tidore-indonesia,"Tidore, Indonesia",0.674005,127.404086
17079,tobelo-indonesia,"Tobelo, Indonesia",1.714584,127.967855
17085,wawonii-indonesia,"Wawonii, Indonesia",-4.136149,123.123888
19215,bengkalis-indonesia,"Bengkalis, Indonesia",1.489196,102.080104
19217,karimun-indonesia,"Karimun, Indonesia",0.769810,103.404884
16645,lingga-indonesia,"Lingga, Indonesia",-0.162759,104.635449
16642,natuna-indonesia,"Natuna, Indonesia",3.945664,108.142869
19218,ranai-indonesia,"Ranai, Indonesia",3.940902,108.377488
17091,singkawang-indonesia,"Singkawang, Indonesia",0.906014,108.987204
19243,tebingtinggi-island-indonesia,"Tebingtinggi Island, Indonesia",0.932560,102.667020
14753,san-jose-de-buenavista-philippines,"San Jose de Buenavista, Philippines",10.748806,121.941296
5925,fort-amador-panama,"Fort Amador, Panama",8.934110,-79.546732
3470,mazatln-mexico,"Mazatlán, Mexico",23.199540,-106.421866
3484,tijuana-mexico,"Tijuana, Mexico",32.530850,-117.038222
7981,unqui-costa-rica,"Unqui, Costa Rica",9.525856,-84.454273
5800,arica-chile,"Arica, Chile",-18.473370,-70.306749
6093,colon-panama,"Colon, Panama",9.353720,-79.900028
3334,panama-city-panama,"Panama City, Panama",8.964605,-79.536698
5824,punta-carnero-ecuador,"Punta Carnero, Ecuador",-2.272915,-80.914431
4359,st-thomas-virgin-islands-u-s-,"St. Thomas, Virgin Islands (U.S.)",18.324512,-64.904421
8396,bredene-belgium,"Bredene, Belgium",51.246385,2.961889
8397,dumpton-gap-united-kingdom,"Dumpton Gap, United Kingdom",51.358582,1.439331
8407,ballinesker-ireland,"Ballinesker, Ireland",52.401460,-6.364863
8406,ballygrangans-ireland,"Ballygrangans, Ireland",52.184076,-6.558808
17139,hawaii-kai-hi-united-states,"Hawaii Kai, HI, United States",21.272000,-157.668900
17138,kekaha-hi-united-states,"Kekaha, HI, United States",21.970305,-159.724201
17136,lahaina-hi-united-states,"Lahaina, HI, United States",20.900904,-156.684500
17135,makena-hi-united-states,"Makena, HI, United States",20.663598,-156.439999
16617,muntok-indonesia,"Muntok, Indonesia",-2.065155,105.164258
17288,sungsang-indonesia,"Sungsang, Indonesia",-2.295322,104.874487
16371,gwadar-pakistan,"Gwadar, Pakistan",25.132264,62.324970
17305,hobyo-somalia,"Hobyo, Somalia",5.350157,48.522036
17304,kismayo-somalia,"Kismayo, Somalia",-0.362712,42.545161
4362,victoria-seychelles,"Victoria, Seychelles",-4.617612,55.445054
7762,gav-spain,"Gavá, Spain",41.304003,2.001342
7777,chipiona-spain,"Chipiona, Spain",36.731307,-6.428876
16517,tarahales-spain,"Tarahales, Spain",28.096375,-15.450745
9374,new-victoria-ns-canada,"New Victoria, NS, Canada",46.252907,-60.129571
9375,rose-blanche-nl-canada,"Rose Blanche, NL, Canada",47.617689,-58.686603
10307,sakra-island-singapore,"Sakra Island, Singapore",1.258916,103.704200
14839,mouly-new-caledonia,"Mouly, New Caledonia",-20.705938,166.489019
14837,poindimie-new-caledonia,"Poindimie, New Caledonia",-20.945879,165.341559
14838,xepenehe-new-caledonia,"Xepenehe, New Caledonia",-20.780916,167.151323
16053,butuan-city-philippines,"Butuan City, Philippines",8.947615,125.540610
16050,cadiz-city-philippines,"Cadiz City, Philippines",10.950026,123.299987
9384,calbayog-philippines,"Calbayog, Philippines",12.069906,124.600279
3901,cebu-philippines,"Cebu, Philippines",10.310033,123.894615
16048,legazpi-city-philippines,"Legazpi City, Philippines",13.139089,123.743737
9603,nasugbu-philippines,"Nasugbu, Philippines",14.088187,120.623011
16052,ozamiz-city-philippines,"Ozamiz City, Philippines",8.150029,123.849986
16046,pinamalayan-philippines,"Pinamalayan, Philippines",13.045779,121.464539
16730,kikori-papua-new-guinea,"Kikori, Papua New Guinea",-7.413514,144.240206
17274,brnnysund-norway,"Brønnøysund, Norway",65.473562,12.207744
15397,narvik-norway,"Narvik, Norway",68.420557,17.559998
17276,nesna-norway,"Nesna, Norway",66.198074,13.018192
17273,rrvik-norway,"Rørvik, Norway",64.862077,11.237347
17275,sandnessjen-norway,"Sandnessjøen, Norway",66.021549,12.631462
10710,antofagasta-chile,"Antofagasta, Chile",-23.650001,-70.399998
10709,iquique-chile,"Iquique, Chile",-20.216705,-70.142222
10712,la-serena-chile,"La Serena, Chile",-29.906307,-71.250205
17300,talcahuano-chile,"Talcahuano, Chile",-36.724786,-73.116988
3858,abu-dhabi-united-arab-emirates,"Abu Dhabi, United Arab Emirates",24.443786,54.418883
6020,das-island-united-arab-emirates,"Das Island, United Arab Emirates",25.152636,52.865955
6019,halul-island-qatar,"Halul Island, Qatar",25.668565,52.420252
16438,kotzebue-ak-united-states,"Kotzebue, AK, United States",66.898343,-162.596669
16437,nome-ak-united-states,"Nome, AK, United States",64.501114,-165.406410
16440,point-hope-ak-united-states,"Point Hope, AK, United States",68.347767,-166.808069
13390,prudhoe-bay-ak-united-states,"Prudhoe Bay, AK, United States",70.255640,-148.338447
16441,utqiavik-ak-united-states,"Utqiaġvik, AK, United States",71.290551,-156.788639
16439,wainwright-ak-united-states,"Wainwright, AK, United States",70.636951,-160.038345
17268,rdvig-denmark,"Rødvig, Denmark",55.256141,12.371851
17269,rnne-denmark,"Rønne, Denmark",55.101017,14.708324
17272,portrane-ireland,"Portrane, Ireland",53.493201,-6.114622
5362,nakhodka-russia,"Nakhodka, Russia",42.812310,132.874004
5529,naoetsu-japan,"Naoetsu, Japan",37.169747,138.242164
7802,surabaya-indonesia,"Surabaya, Indonesia",-7.258580,112.746674
17405,gallows-bay-bonaire-sint-eustatius-and-saba,"Gallows Bay, Bonaire, Sint Eustatius and Saba",17.475917,-62.985526
16123,great-bay-beach-saint-martin,"Great Bay Beach, Saint Martin",18.024471,-63.055057
17404,great-level-bay-bonaire-sint-eustatius-and-saba,"Great Level Bay, Bonaire, Sint Eustatius and Saba",17.615121,-63.244217
15452,gustavia-saint-barthlemy,"Gustavia, Saint Barthélemy",17.897916,-62.850549
4322,cochin-india,"Cochin, India",9.938085,76.269551
5978,saint-paul-runion,"Saint Paul, Réunion",-21.000249,55.279137
17110,krabozavodskoye-russia,"Krabozavodskoye, Russia",43.793620,146.747236
17108,kurilsk-russia,"Kurilsk, Russia",45.086681,147.881488
17109,yuzhno-kurilsk-russia,"Yuzhno Kurilsk, Russia",44.034523,145.858613
4278,yuzhno-sakhalinsk-russia,"Yuzhno-Sakhalinsk, Russia",46.948976,142.726218
15182,san-andres-colombia,"San Andres, Colombia",12.584696,-81.700564
5775,cacuaco-angola,"Cacuaco, Angola",-8.776676,13.372330
4210,douala-cameroon,"Douala, Cameroon",4.047150,9.706317
8401,bunkeflostand-sweden,"Bunkeflostand, Sweden",55.556809,12.918717
8400,dragor-denmark,"Dragor, Denmark",55.593536,12.670182
7732,donaghadee-united-kingdom,"Donaghadee, United Kingdom",54.642868,-5.538789
7731,portpatrick-united-kingdom,"Portpatrick, United Kingdom",54.843724,-5.115547
13378,girvan-united-kingdom,"Girvan, United Kingdom",55.240208,-4.854219
11390,larne-united-kingdom,"Larne, United Kingdom",54.857492,-5.809883
16518,kauditan-indonesia,"Kauditan, Indonesia",1.378623,125.065611
16966,magachgil-yap-micronesia,"Magachgil, Yap",9.443923,138.061500
17232,crescent-beach-ri-united-states,"Crescent Beach, RI, United States",41.191958,-71.593676
17231,narragansett-ri-united-states,"Narragansett, RI, United States",41.441373,-71.442809
18148,coffman-cove-ak-united-states,"Coffman Cove, AK, United States",56.015204,-132.829512
5853,deep-water-bay-china,"Deep Water Bay, China",22.249439,114.183978
3292,goonhilly-downs-united-kingdom,"Goonhilly Downs, United Kingdom",50.024803,-5.174531
5959,marmaris-turkey,"Marmaris, Turkey",36.855249,28.253668
5911,pyapon-myanmar,"Pyapon, Myanmar",16.282200,95.681940
5900,taipa-china,"Taipa, China",22.156131,113.561029
