origin,destination,cable_name,cable_id,cable_length,cable_rfs,owners,capacityTBPS
10283,17286,Jambi-Batam Cable System (JIBA),jambi-batam-cable-system-jiba,267 km,2014,"Moratelindo,  XL Axiata,  Indosat Ooredoo",932.1434107590736
17286,10283,Jambi-Batam Cable System (JIBA),jambi-batam-cable-system-jiba,267 km,2014,"Moratelindo,  XL Axiata,  Indosat Ooredoo",932.1434107590736
3162,7751,Janna,janna,634 km,2005 April,"Regione Sardegne,  GTT,  Wind Italy,  Tiscali",1569.9906649820948
7751,3162,Janna,janna,634 km,2005 April,"Regione Sardegne,  GTT,  Wind Italy,  Tiscali",1569.9906649820948
7751,3215,Janna,janna,634 km,2005 April,"Regione Sardegne,  GTT,  Wind Italy,  Tiscali",1569.9906649820948
3215,7751,Janna,janna,634 km,2005 April,"Regione Sardegne,  GTT,  Wind Italy,  Tiscali",1569.9906649820948
3215,8592,Janna,janna,634 km,2005 April,"Regione Sardegne,  GTT,  Wind Italy,  Tiscali",1569.9906649820948
8592,3215,Janna,janna,634 km,2005 April,"Regione Sardegne,  GTT,  Wind Italy,  Tiscali",1569.9906649820948
16280,5973,Japan-Guam-Australia North (JGA-N),japan-guam-australia-north-jga-n,"2,600 km",2020 July,RTI,24.0
5973,16280,Japan-Guam-Australia North (JGA-N),japan-guam-australia-north-jga-n,"2,600 km",2020 July,RTI,24.0
11593,5973,Japan-Guam-Australia South (JGA-S),japan-guam-australia-south-jga-s,"7,081 km",2020 March,"Google,  Australia’s Academic and Research Network (AARNET),  RTI",36.0
5973,11593,Japan-Guam-Australia South (JGA-S),japan-guam-australia-south-jga-s,"7,081 km",2020 March,"Google,  Australia’s Academic and Research Network (AARNET),  RTI",36.0
5973,3030,Japan-Guam-Australia South (JGA-S),japan-guam-australia-south-jga-s,"7,081 km",2020 March,"Google,  Australia’s Academic and Research Network (AARNET),  RTI",36.0
3030,5973,Japan-Guam-Australia South (JGA-S),japan-guam-australia-south-jga-s,"7,081 km",2020 March,"Google,  Australia’s Academic and Research Network (AARNET),  RTI",36.0
7467,5885,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
5885,7467,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
5885,7836,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
7836,5885,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
7836,7834,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
7834,7836,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
7834,5888,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
5888,7834,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
5888,5886,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
5886,5888,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
5886,7835,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
7835,5886,Japan Information Highway (JIH),japan-information-highway-jih,"5,150 km",1999,KDDI,1616.7039632483277
5703,5760,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
5760,5703,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
5760,3687,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
3687,5760,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
3687,5887,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
5887,3687,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
5887,5751,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
5751,5887,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
5751,5883,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
5883,5751,Japan-U.S. Cable Network (JUS),japan-u-s-cable-network-jus,"22,682 km",2001 September,"Verizon,  AT&T,  BT,  T-Mobile,  Lumen,  NTT,  Chunghwa Telecom,  Tata Communications,  Singtel,  Telekom Malaysia,  Softbank Corp,  Orange,  SK Broadband,  KT,  China Telecom,  China Unicom,  LG Uplus,  HKBN Enterprise Solutions,  Starhub,  PCCW,  Telstra,  Vodafone,  PLDT,  KDDI",1351.2829339634989
14269,9727,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9727,14269,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9727,5862,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
5862,9727,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
5862,16284,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
16284,5862,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
16284,7311,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
7311,16284,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
7311,3012,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
3012,7311,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
3012,9719,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9719,3012,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9719,5861,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
5861,9719,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
5861,9722,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9722,5861,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9722,9723,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9723,9722,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9723,9724,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9724,9723,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9724,8360,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
8360,9724,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
8360,16286,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
16286,8360,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
16286,16287,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
16287,16286,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
16287,9095,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9095,16287,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
9095,10687,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
10687,9095,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
10687,16285,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
16285,10687,JASUKA,jasuka,"10,860 km",2006,Telkom Indonesia,1554.22940156408
17173,17172,Java Bali Cable System (JBCS),java-bali-cable-system-jbcs,40 km,2013,Triasmitra,117.15117069078855
17172,17173,Java Bali Cable System (JBCS),java-bali-cable-system-jbcs,40 km,2013,Triasmitra,117.15117069078855
18070,17175,Java-Kalimantan-Sulawesi (JAKASUSI),java-kalimantan-sulawesi-jakasusi,"1,100 km",2006,Indosat Ooredoo,290.51573594858536
17175,18070,Java-Kalimantan-Sulawesi (JAKASUSI),java-kalimantan-sulawesi-jakasusi,"1,100 km",2006,Indosat Ooredoo,290.51573594858536
17175,17289,Java-Kalimantan-Sulawesi (JAKASUSI),java-kalimantan-sulawesi-jakasusi,"1,100 km",2006,Indosat Ooredoo,290.51573594858536
17289,17175,Java-Kalimantan-Sulawesi (JAKASUSI),java-kalimantan-sulawesi-jakasusi,"1,100 km",2006,Indosat Ooredoo,290.51573594858536
10730,10729,Jerry Newton,jerry-newton,n.a.,2007 October,C&W Networks,1555.001913292827
10729,10730,Jerry Newton,jerry-newton,n.a.,2007 October,C&W Networks,1555.001913292827
3160,3213,Jonah,jonah,"2,297 km",2012 January,Bezeq International Ltd.,594.5509685943285
3213,3160,Jonah,jonah,"2,297 km",2012 January,Bezeq International Ltd.,594.5509685943285
19247,7689,JSCFS,jscfs,n.a.,1997,C&W Networks,445.8693508611477
7689,19247,JSCFS,jscfs,n.a.,1997,C&W Networks,445.8693508611477
7689,7687,JSCFS,jscfs,n.a.,1997,C&W Networks,445.8693508611477
7687,7689,JSCFS,jscfs,n.a.,1997,C&W Networks,445.8693508611477
7687,19246,JSCFS,jscfs,n.a.,1997,C&W Networks,445.8693508611477
19246,7687,JSCFS,jscfs,n.a.,1997,C&W Networks,445.8693508611477
3242,3411,Junior,junior,390 km,2018 Q3,Google,1513.0104067814464
3411,3242,Junior,junior,390 km,2018 Q3,Google,1513.0104067814464
17478,10355,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
10355,17478,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
10355,4966,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
4966,10355,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
4966,5887,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
5887,4966,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
5887,5883,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
5883,5887,JUPITER,jupiter,"14,557 km",2020,"Amazon Web Services,  Facebook,  NTT,  PLDT,  PCCW,  Softbank Corp",1654.4481108889493
6058,3221,KAFOS,kafos,538 km,1997 June,Turk Telekom International,31.655937551158264
3221,6058,KAFOS,kafos,538 km,1997 June,Turk Telekom International,31.655937551158264
3221,6059,KAFOS,kafos,538 km,1997 June,Turk Telekom International,31.655937551158264
6059,3221,KAFOS,kafos,538 km,1997 June,Turk Telekom International,31.655937551158264
6059,5356,KAFOS,kafos,538 km,1997 June,Turk Telekom International,31.655937551158264
5356,6059,KAFOS,kafos,538 km,1997 June,Turk Telekom International,31.655937551158264
8833,17024,Kanawa,kanawa,"1,746 km",2019 January,Orange,1034.592520178383
17024,8833,Kanawa,kanawa,"1,746 km",2019 January,Orange,1034.592520178383
10320,10322,Kattegat 2,kattegat-2,75 km,2001,TDC Group,1586.6258661830643
10322,10320,Kattegat 2,kattegat-2,75 km,2001,TDC Group,1586.6258661830643
10322,10323,Kattegat 2,kattegat-2,75 km,2001,TDC Group,1586.6258661830643
10323,10322,Kattegat 2,kattegat-2,75 km,2001,TDC Group,1586.6258661830643
10323,10321,Kattegat 2,kattegat-2,75 km,2001,TDC Group,1586.6258661830643
10321,10323,Kattegat 2,kattegat-2,75 km,2001,TDC Group,1586.6258661830643
15111,15112,Kerch Strait Cable,kerch-strait-cable,46 km,2014 April,Miranda Media,631.473416850219
15112,15111,Kerch Strait Cable,kerch-strait-cable,46 km,2014 April,Miranda Media,631.473416850219
8551,3747,KetchCan1 Submarine Fiber Cable System,ketchcan1-submarine-fiber-cable-system,167 km,2020 November,Ketchican Public Utilities,1685.780031424536
3747,8551,KetchCan1 Submarine Fiber Cable System,ketchcan1-submarine-fiber-cable-system,167 km,2020 November,Ketchican Public Utilities,1685.780031424536
4067,8392,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8392,4067,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8392,8393,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8393,8392,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8393,8394,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8394,8393,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8394,8395,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8395,8394,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
8395,5755,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
5755,8395,Kodiak Kenai Fiber Link (KKFL),kodiak-kenai-fiber-link-kkfl,966 km,2007 January,GCI,1570.6411812573363
4183,4059,Korea-Japan Cable Network (KJCN),korea-japan-cable-network-kjcn,500 km,2002 March,"QTNet,  KT,  Softbank Corp,  NTT",876.7009600507849
4059,4183,Korea-Japan Cable Network (KJCN),korea-japan-cable-network-kjcn,500 km,2002 March,"QTNet,  KT,  Softbank Corp,  NTT",876.7009600507849
4059,5895,Korea-Japan Cable Network (KJCN),korea-japan-cable-network-kjcn,500 km,2002 March,"QTNet,  KT,  Softbank Corp,  NTT",876.7009600507849
5895,4059,Korea-Japan Cable Network (KJCN),korea-japan-cable-network-kjcn,500 km,2002 March,"QTNet,  KT,  Softbank Corp,  NTT",876.7009600507849
16740,16737,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16737,16740,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16737,16742,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16742,16737,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16742,16627,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16627,16742,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16627,16734,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16734,16627,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16734,16741,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16741,16734,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16741,16736,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16736,16741,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16736,16735,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16735,16736,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16735,16738,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16738,16735,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16738,16733,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16733,16738,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16733,8558,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
8558,16733,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
8558,16739,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16739,8558,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16739,3925,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
3925,16739,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
3925,16731,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16731,3925,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16731,16732,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
16732,16731,Kumul Domestic Submarine Cable System,kumul-domestic-submarine-cable-system,"5,457 km",2019 February,PNG DataCo Limited,580.93530271502
5990,10603,Kuwait-Iran,kuwait-iran,380 km,2005 June,"Telecommunication Infrastructure Company of Iran,  Kuwait Ministry of Communications",1675.7292388782364
10603,5990,Kuwait-Iran,kuwait-iran,380 km,2005 June,"Telecommunication Infrastructure Company of Iran,  Kuwait Ministry of Communications",1675.7292388782364
10603,3871,Kuwait-Iran,kuwait-iran,380 km,2005 June,"Telecommunication Infrastructure Company of Iran,  Kuwait Ministry of Communications",1675.7292388782364
3871,10603,Kuwait-Iran,kuwait-iran,380 km,2005 June,"Telecommunication Infrastructure Company of Iran,  Kuwait Ministry of Communications",1675.7292388782364
3871,10604,Kuwait-Iran,kuwait-iran,380 km,2005 June,"Telecommunication Infrastructure Company of Iran,  Kuwait Ministry of Communications",1675.7292388782364
10604,3871,Kuwait-Iran,kuwait-iran,380 km,2005 June,"Telecommunication Infrastructure Company of Iran,  Kuwait Ministry of Communications",1675.7292388782364
17558,17559,La Gomera-El Hierro,la-gomera-el-hierro,n.a.,n.a.,Telefonica,1332.1168284565451
17559,17558,La Gomera-El Hierro,la-gomera-el-hierro,n.a.,n.a.,Telefonica,1332.1168284565451
16695,5970,Labuan-Brunei Submarine Cable,labuan-brunei-submarine-cable,52 km,2017 April,Common Tower Technologies Sdn Bhd,1748.3859637409482
5970,16695,Labuan-Brunei Submarine Cable,labuan-brunei-submarine-cable,52 km,2017 April,Common Tower Technologies Sdn Bhd,1748.3859637409482
8408,13370,Lanis-1,lanis-1,113 km,1992,Vodafone,1319.2944923660682
13370,8408,Lanis-1,lanis-1,113 km,1992,Vodafone,1319.2944923660682
13371,13372,Lanis-2,lanis-2,67 km,1992,Vodafone,1530.9138564182904
13372,13371,Lanis-2,lanis-2,67 km,1992,Vodafone,1530.9138564182904
11461,16018,Lanis-3,lanis-3,122 km,1992,Vodafone,580.8795957131249
16018,11461,Lanis-3,lanis-3,122 km,1992,Vodafone,580.8795957131249
5951,5897,Latvia-Sweden 1 (LV-SE 1),latvia-sweden-1-lv-se-1,304 km,1994,"Telia Carrier,  Tele2,  Tet,  Telecom Italia Sparkle",651.6043404597092
5897,5951,Latvia-Sweden 1 (LV-SE 1),latvia-sweden-1-lv-se-1,304 km,1994,"Telia Carrier,  Tele2,  Tet,  Telecom Italia Sparkle",651.6043404597092
14720,17707,Lazaro Cardenas-Manzanillo Santiago Submarine Cable System (LCMSSCS),lazaro-cardenas-manzanillo-santiago-submarine-cable-system-lcmsscs,322 km,2013 Q4,Telmex,240.6157894153113
17707,14720,Lazaro Cardenas-Manzanillo Santiago Submarine Cable System (LCMSSCS),lazaro-cardenas-manzanillo-santiago-submarine-cable-system-lcmsscs,322 km,2013 Q4,Telmex,240.6157894153113
17707,3843,Lazaro Cardenas-Manzanillo Santiago Submarine Cable System (LCMSSCS),lazaro-cardenas-manzanillo-santiago-submarine-cable-system-lcmsscs,322 km,2013 Q4,Telmex,240.6157894153113
3843,17707,Lazaro Cardenas-Manzanillo Santiago Submarine Cable System (LCMSSCS),lazaro-cardenas-manzanillo-santiago-submarine-cable-system-lcmsscs,322 km,2013 Q4,Telmex,240.6157894153113
3215,3213,Lev Submarine System,lev-submarine-system,"2,600 km",1999 March,Telecom Italia Sparkle,1068.2642407300548
3213,3215,Lev Submarine System,lev-submarine-system,"2,600 km",1999 March,Telecom Italia Sparkle,1068.2642407300548
3213,5811,Lev Submarine System,lev-submarine-system,"2,600 km",1999 March,Telecom Italia Sparkle,1068.2642407300548
5811,3213,Lev Submarine System,lev-submarine-system,"2,600 km",1999 March,Telecom Italia Sparkle,1068.2642407300548
10838,7866,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7866,10838,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7866,7871,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7871,7866,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7871,7870,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7870,7871,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7870,7873,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7873,7870,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7873,7867,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7867,7873,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7867,7869,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7869,7867,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7869,7868,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
7868,7869,LFON (Libyan Fiber Optic Network),lfon-libyan-fiber-optic-network,"1,639 km",1999,"Libyan Post,  Telecommunications and Information Technology Company (LPTIC Holding)",1436.4143487357564
